PERIODO	mˆs	Sigla Canal	Unid Res	Codigo Sku	conca	  Volume 	 NFS+NFD+ST	 ICMS 	 PIS 9,25%	 COFINS 9,25%	 Subven‡Æo	 Impostos Cutoff	 Bonifica‡äes	 Desc Comerciais	 Desc Log¡sticos	 Desc Espor dicos	 Acordos	 Custo Matl	 Custo GGF	 Depreciacao	 Frete	 Armazenagem	 Desp Exporta‡Æo	 Desp Comerciais	 Desp Marketing	 Desp Trade Marketing	 PIS	 COFINS	 TT IMP 0%	 TT IMP 9,25%
2020-10	Out	FP	SC FP VR	40.13.0002	SC FP VR-40.13.0002	3,24	100,62	-12,07	-1,46	-6,73	17,16863054	0	0,00	0,00	0,00	0,00	0,00	-19,43	-12,92	-4,82	-1,614408705	-2,676794595	0	-4,256664654	-6,361596179	-0,014318053	-1,46	-6,73		
2020-10	Out	FP	SC FP VR	40.16.0016	SC FP VR-40.16.0016	6,30	156,60	-18,79	-2,27	-10,47	40,424321	0	0,00	0,00	0,00	0,00	0,00	-29,07	-11,38	-3,04	-21,36002356	-5,20487838	0	-6,624862699	-9,900874196	-0,02228391	-2,27	-10,47		
2020-10	Out	FP	SC FP VR	40.18.0007	SC FP VR-40.18.0007	9,00	247,01	-29,64	-3,59	-16,52	13,6471103	0	0,00	0,00	0,00	0,00	0,00	-85,52	-86,43	-5,32	-4,484468624	-7,435540543	0	-10,44959984	-15,61695361	-0,035149097	-3,59	-16,52		
2020-10	Out	FP	SC FP VR	40.20.0007	SC FP VR-40.20.0007	131,10	2.497,25	-306,14	-37,03	-170,61	23,74343565	10,84	-71,70	-35,17	-19,76	0,00	0,00	-722,65	-507,24	-128,88	-204,7621858	-110,6656284	0	-107,9234976	-161,2919424	-0,363019979	-37,03	-170,61		
2020-10	Out	FP	SC FP VR	40.22.0001	SC FP VR-40.22.0001	61,20	1.105,54	-147,78	-17,88	-82,38	126,238209	25,38	-33,94	-14,44	-9,24	0,00	0,00	-323,38	-128,53	0,00	-98,53601742	-56,51010813	0	-52,09951091	-77,8628519	-0,17524602	-17,88	-82,38		
2020-10	Out	FP	SC FP VR	Outros	SC FP VR-Outros	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	FP	SP FP	40.05.0001	SP FP-40.05.0001	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	FP	SP FP	40.05.1100	SP FP-40.05.1100	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	-12.022,57	497,79	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	FP	SP FP VR	40.05.0001	SP FP VR-40.05.0001	530,00	8.873,16	-1064,81	-128,82	-593,44	690,1887027	0	-351,48	0,00	0,00	0,00	-45,09	-2.834,71	-717,64	-70,53	-467,5509303	-172,9109851	0	-1216,92982	-560,9964296	-1,262635376	0	0		
2020-10	Out	FP	SP FP VR	40.05.0031	SP FP VR-40.05.0031	10.867,31	179.583,29	-21550,15	-2607,54	-12010,51	16084,67986	0	-89,68	-18.330,83	-6.739,15	0,00	-367,39	-60.750,91	-14.793,99	-1.446,21	-1177,933812	-3545,428825	0	-24629,361	-11353,96911	-25,55439267	0	0		
2020-10	Out	FP	SP FP VR	40.05.0050	SP FP VR-40.05.0050	40,00	668,00	-80,16	-9,7	-44,68	51,9546172	0	-93,24	0,00	0,00	0,00	0,00	-222,11	-67,55	-5,32	-31,47816159	-13,04988567	0	-91,61438765	-42,23361407	-0,095055249	0	0		
2020-10	Out	FP	SP FP VR	40.05.0150	SP FP VR-40.05.0150	1.477,98	24.995,50	-2999,46	-362,93	-1671,69	2247,600394	0	-90,19	-4.444,80	-1.328,84	0,00	-1.700,61	-8.763,37	-2.533,63	-196,69	-35,44333331	-482,1867504	0	-3428,06501	-1580,314821	-3,556816572	0	0		
2020-10	Out	FP	SP FP VR	40.05.1001	SP FP VR-40.05.1001	-8,16	-194,33	23,32	2,82	12,99	0	0	0,00	21,81	8,08	0,00	0,00	48,68	6,42	1,09	-1,944689433	2,662176676	0	26,65183226	12,2863147	0,027652824	0	0		
2020-10	Out	FP	SP FP VR	40.05.1006	SP FP VR-40.05.1006	0,00	0,00	0	0	0	0	0	-88,59	0,00	0,00	0,00	0,00	0,00	0,00	0,00	-15,19052226	0	0	0	0	0	0	0		
2020-10	Out	FP	SP FP VR	40.05.1100	SP FP VR-40.05.1100	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	-504,48	-5.000,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	FP	SP FP VR	40.05.1102	SP FP VR-40.05.1102	10,00	166,30	-19,96	-2,41	-11,12	12,93500233	0	0,00	-8,06	0,00	0,00	-0,41	-56,35	-13,73	-1,33	-5,311241608	-3,262471416	0	-22,80759381	-10,51414674	-0,023664203	0	0		
2020-10	Out	FP	SP FP VR	40.05.1400	SP FP VR-40.05.1400	12,96	273,60	-32,83	-3,97	-18,3	24,25069064	0	0,00	0,00	0,00	0,00	0,00	-86,75	-54,16	-1,72	-5,700709481	-4,228162956	0	-37,5234977	-17,29807905	-0,038932808	0	0		
2020-10	Out	FP	SP FP VR	40.05.1600	SP FP VR-40.05.1600	12,00	478,38	-57,41	-6,95	-31,99	42,40456646	0	-543,26	0,00	0,00	0,00	0,00	-116,07	-40,69	-1,60	-9,92325895	-3,9149657	0	-65,60851911	-30,24508428	-0,06807265	0	0		
2020-10	Out	FP	SP FP VR	40.05.2000	SP FP VR-40.05.2000	1.000,00	12.900,00	-1548	-187,3	-862,75	1161	0	0,00	-2.309,03	-690,32	0,00	-883,45	-3.938,39	-1.128,12	-133,08	-30,74522887	-326,2471416	0	-1769,200001	-815,5892537	-1,835647768	0	0		
2020-10	Out	FP	SP FP VR	40.05.2100	SP FP VR-40.05.2100	110,00	825,00	-99,01	-11,98	-55,18	64,16775665	0	-154,01	-39,97	0,00	0,00	-2,05	-338,53	-115,85	-14,64	-77,18336128	-35,88718558	0	-113,1465117	-52,15977785	-0,117396078	0	0		
2020-10	Out	FP	SP FP VR	40.05.2101	SP FP VR-40.05.2101	180,00	1.350,00	-162,01	-19,6	-90,29	105,0017836	0	0,00	-29,07	0,00	0,00	-1,49	-540,79	-189,78	-23,95	-105,0389444	-58,72448549	0	-185,1488373	-85,35236376	-0,192102673	0	0		
2020-10	Out	FP	SP FP VR	40.05.2102	SP FP VR-40.05.2102	10,00	88,00	-10,56	-1,28	-5,89	6,847942409	0	0,00	0,00	0,00	0,00	0,00	-29,54	-10,56	-1,33	-5,910226755	-3,262471416	0	-12,06896125	-5,563709637	-0,012522248	0	0		
2020-10	Out	FP	SP FP VR	40.05.2103	SP FP VR-40.05.2103	60,00	570,00	-68,4	-8,28	-38,12	44,33603739	0	0,00	-57,00	0,00	0,00	0,00	-160,83	-54,06	-7,98	-74,32040994	-19,5748285	0	-78,17395354	-36,0376647	-0,081110018	0	0		
2020-10	Out	FP	SP FP VR	40.06.0008	SP FP VR-40.06.0008	453,60	8.636,38	-1036,37	-125,4	-577,6	762,0402983	0	-34,79	-1.472,19	-439,14	0,00	-562,00	-2.829,83	-1.001,04	-247,22	-35,67460248	-147,9857034	0	-1184,456086	-546,0262573	-1,22894199	-125,4	-577,6		
2020-10	Out	FP	SP FP VR	40.06.0019	SP FP VR-40.06.0019	260,29	5.149,36	-605,01	-73,18	-337,16	326,9428791	-21,74	-28,65	-219,03	-58,79	-2,55	-23,81	-1.166,71	-612,91	-138,72	-192,9805393	-83,03968496	0	-691,4170751	-318,7386027	-0,717385377	-73,18	-337,16		
2020-10	Out	FP	SP FP VR	40.06.0020	SP FP VR-40.06.0020	828,82	16.033,18	-1924,13	-232,83	-1072,31	964,1697925	0	-147,80	-514,17	-97,54	-16,57	-66,43	-3.790,10	-2.383,83	-451,71	-617,0503925	-270,4001559	0	-2198,907137	-1013,681342	-2,281493882	-232,83	-1072,31		
2020-10	Out	FP	SP FP VR	40.06.0021	SP FP VR-40.06.0021	850,24	16.567,25	-2012,95	-243,57	-1121,82	1078,566345	41,52	-86,56	-711,31	-191,69	0,00	-72,25	-3.874,81	-2.323,33	-469,67	-545,1526749	-281,1467368	0	-2300,43316	-1060,484152	-2,386833027	-243,57	-1121,82		
2020-10	Out	FP	SP FP VR	40.06.0022	SP FP VR-40.06.0022	576,00	10.845,00	-1288,57	-155,92	-718,12	585,8404976	-21,74	0,00	-243,45	0,00	-19,11	-31,16	-3.422,83	-1.599,01	-310,79	-484,9534529	-186,03917	0	-1472,558648	-678,8395932	-1,527865133	-155,92	-718,12		
2020-10	Out	FP	SP FP VR	40.06.0023	SP FP VR-40.06.0023	500,62	9.600,65	-1152,17	-139,42	-642,11	589,8754191	0	-82,67	-392,32	-77,52	-17,84	-15,44	-2.135,11	-1.333,44	-272,84	-324,2374253	-163,325844	0	-1316,7031	-606,9912378	-1,366155949	-139,42	-642,11		
2020-10	Out	FP	SP FP VR	40.06.0071	SP FP VR-40.06.0071	1.383,48	25.820,68	-3070,63	-371,56	-1711,39	2165,527441	-46,73	-238,98	-3.570,64	-1.148,21	0,00	-1.351,07	-5.645,12	-2.848,18	-746,95	-324,1824948	-447,1282326	0	-3509,416666	-1617,817385	-3,641223641	-371,56	-1711,39		
2020-10	Out	FP	SP FP VR	40.06.0072	SP FP VR-40.06.0072	1.172,88	22.054,51	-2639,99	-318,56	-1467,24	1880,612233	-23,36	-56,18	-3.328,80	-1.030,76	0,00	-1.262,50	-4.610,95	-1.600,05	-635,70	-186,7986472	-380,534666	0	-3008,805754	-1387,039135	-3,121810741	-318,56	-1467,24		
2020-10	Out	FP	SP FP VR	40.06.0073	SP FP VR-40.06.0073	68,04	1.284,82	-161,54	-18,65	-85,93	85,8041331	0	-67,42	-6,15	0,00	0,00	0,00	-365,78	-161,67	-37,08	-80,48364508	-22,19785552	0	-176,2095772	-81,23142519	-0,182827672	-18,65	-85,93		
2020-10	Out	FP	SP FP VR	40.06.0074	SP FP VR-40.06.0074	1.566,36	28.918,29	-3477,55	-419,9	-1934,05	2500,966502	0	-208,00	-3.689,08	-1.292,13	0,00	-1.136,19	-6.129,85	-2.947,36	-853,68	-347,1149065	-511,0204728	0	-3966,065015	-1828,329191	-4,115022828	-419,9	-1934,05		
2020-10	Out	FP	SP FP VR	40.06.0082	SP FP VR-40.06.0082	87,48	1.639,68	-196,76	-23,81	-109,69	89,45246709	0	0,00	0,00	0,00	0,00	0,00	-514,16	-159,62	-47,68	-76,50851874	-28,54009995	0	-224,8776634	-103,6670843	-0,233323638	-23,81	-109,69		
2020-10	Out	FP	SP FP VR	40.06.0095	SP FP VR-40.06.0095	22,55	504,67	-60,58	-7,33	-33,76	14,31657725	0	0,00	29,12	15,52	0,00	-9,91	-134,68	-40,20	-12,29	-64,67958615	-7,356873044	0	-69,21412128	-31,90724253	-0,071813671	-7,33	-33,76		
2020-10	Out	FP	SP FP VR	40.06.0096	SP FP VR-40.06.0096	226,10	3.798,48	-455,85	-55,12	-254,04	207,2331746	0	-22,55	-28,22	0,00	0,00	-76,74	-1.100,42	-1.014,83	-123,23	-192,0031536	-73,76447872	0	-520,9512264	-240,1549975	-0,540517158	-55,12	-254,04		
2020-10	Out	FP	SP FP VR	40.06.1001	SP FP VR-40.06.1001	2.171,64	38.917,70	-4627,44	-557,29	-2567,14	3020,70787	-107,42	-1.019,49	-1.873,77	-1.141,17	0,00	-77,70	-8.988,51	-4.223,72	-1.167,54	-1375,676308	-698,8996767	0	-5264,313576	-2426,813011	-5,462031121	-557,29	-2567,14		
2020-10	Out	FP	SP FP VR	40.06.1002	SP FP VR-40.06.1002	382,20	6.721,70	-761,58	-92,11	-424,4	359,1755549	-75,71	-183,34	-99,37	0,00	0,00	-13,20	-2.430,02	-731,84	-196,86	-310,3409589	-117,8404676	0	-870,3092532	-401,2066888	-0,902996403	-92,11	-424,4		
2020-10	Out	FP	SP FP VR	40.06.1003	SP FP VR-40.06.1003	306,60	5.343,72	-641,33	-77,55	-357,35	292,7739253	0	-163,93	-102,66	0,00	0,00	-8,17	-1.555,15	-606,97	-167,10	-235,7498807	-100,0273736	0	-732,8767	-337,8512098	-0,760402146	-77,55	-357,35		
2020-10	Out	FP	SP FP VR	40.07.0003	SP FP VR-40.07.0003	274,05	5.245,28	-637,03	-76,16	-350,79	542,5880107	0	-37,73	-857,30	-254,89	0,00	-329,09	-1.400,07	-1.021,04	-40,01	-28,01912671	-89,40802916	0	-719,3759211	-331,6274419	-0,746394304	-76,16	-350,79		
2020-10	Out	FP	SP FP VR	40.07.0007	SP FP VR-40.07.0007	715,05	13.598,20	-1646,54	-197,44	-909,45	1349,154252	0	-77,90	-2.293,25	-681,84	0,00	-880,29	-4.631,06	-2.353,57	-104,38	-62,1591064	-233,2830186	0	-1864,956237	-859,7322317	-1,935000424	-197,44	-909,45		
2020-10	Out	FP	SP FP VR	40.07.0024	SP FP VR-40.07.0024	26,88	507,87	-60,95	-7,38	-33,95	119,9853157	0	0,00	0,00	0,00	0,00	0,00	-154,51	-86,82	-3,92	-24,16755874	-8,769523167	0	-69,6529926	-32,10955925	-0,072269026	-7,38	-33,95		
2020-10	Out	FP	SP FP VR	40.07.0025	SP FP VR-40.07.0025	10,08	185,46	-22,26	-2,7	-12,39	43,80927259	0	0,00	0,00	0,00	0,00	0,00	-63,82	-35,53	-1,47	-8,398895439	-3,288571188	0	-25,43533583	-11,72551806	-0,026390638	-2,7	-12,39		
2020-10	Out	FP	SP FP VR	40.07.0029	SP FP VR-40.07.0029	10,08	195,23	-23,43	-2,84	-13,05	46,12118478	0	0,00	0,00	0,00	0,00	0,00	-49,48	-35,71	-1,47	-8,360701415	-3,288571188	0	-26,77526482	-12,34321628	-0,027780893	-2,84	-13,05		
2020-10	Out	FP	SP FP VR	40.08.0001	SP FP VR-40.08.0001	10,80	227,72	-27,33	-3,32	-15,23	28,98181894	0	0,00	0,00	0,00	0,00	0,00	-56,94	-20,84	-19,90	-3,080392061	-3,52346913	0	-31,23118017	-14,39736317	-0,032404164	-3,32	-15,23		
2020-10	Out	FP	SP FP VR	40.08.0003	SP FP VR-40.08.0003	7,20	146,08	-17,53	-2,13	-9,77	18,59284649	0	0,00	0,00	0,00	0,00	0,00	-36,83	-16,59	-13,27	0,209044165	-2,34897942	0	-20,03447567	-9,235757998	-0,020786932	-2,13	-9,77		
2020-10	Out	FP	SP FP VR	40.08.0011	SP FP VR-40.08.0011	28,80	638,80	-76,66	-9,28	-42,72	81,31687739	0	0,00	-15,86	0,00	0,00	-9,69	-154,34	-68,68	-53,07	-15,77132295	-9,395917679	0	-87,60968687	-40,38747405	-0,090900139	-9,28	-42,72		
2020-10	Out	FP	SP FP VR	40.09.0002	SP FP VR-40.09.0002	740,00	10.128,03	-1215,41	-147,12	-677,39	622,8129044	0	-347,58	-274,79	-309,62	0,00	-40,33	-2.475,61	-2.378,93	0,00	-562,3791931	-241,4228848	0	-1389,031836	-640,3342968	-1,441201214	-147,12	-677,39		
2020-10	Out	FP	SP FP VR	40.10.0002	SP FP VR-40.10.0002	40,00	848,00	-101,76	-12,31	-56,71	48,30628321	0	0,00	0,00	0,00	0,00	0,00	-254,72	-60,80	-4,41	-28,90538162	-13,04988567	0	-116,3008993	-53,61392923	-0,120668939	0	0		
2020-10	Out	FP	SP FP VR	40.10.1000	SP FP VR-40.10.1000	546,93	9.845,84	-1181,5	-142,94	-658,49	800,9902791	0	0,00	-751,26	-273,43	-57,89	-4,42	-2.369,86	-775,38	-60,29	-193,1224196	-178,4343492	0	-1350,330243	-622,4931238	-1,401046063	0	0		
2020-10	Out	FP	SP FP VR	40.10.2000	SP FP VR-40.10.2000	72,00	1.322,64	-158,71	-19,19	-88,45	75,33712141	0	0,00	0,00	0,00	0,00	0,00	-335,77	-105,77	-7,94	-57,36182737	-23,4897942	0	-181,3964876	-83,62255585	-0,188209393	0	0		
2020-10	Out	FP	SP FP VR	40.12.0003	SP FP VR-40.12.0003	1.116,80	20.714,72	-2493,1	-300,82	-1385,35	1544,1	0	0,00	-2.280,30	-878,51	0,00	-887,61	-4.828,58	-2.946,83	-258,01	-345,0297665	-364,3528078	0	-2840,967647	-1309,666901	-2,947668956	-300,82	-1385,35		
2020-10	Out	FP	SP FP VR	40.12.0004	SP FP VR-40.12.0004	1.219,20	22.591,73	-2718,33	-328,09	-1510,87	1700,11	0	-32,20	-2.545,48	-965,98	0,00	-986,53	-6.643,56	-3.295,87	-281,67	-387,9771782	-397,7605151	0	-3098,394476	-1428,338931	-3,214764244	-328,09	-1510,87		
2020-10	Out	FP	SP FP VR	40.12.0020	SP FP VR-40.12.0020	38,40	710,96	-85,32	-10,33	-47,54	0	0	0,00	0,00	0,00	0,00	0,00	-206,70	-131,92	-8,87	-47,32448004	-12,52789024	0	-97,5062351	-44,94971595	-0,101168383	-10,33	-47,54		
2020-10	Out	FP	SP FP VR	40.12.0021	SP FP VR-40.12.0021	12,80	248,69	-29,85	-3,61	-16,63	0	0	0,00	0,00	0,00	0,00	0,00	-94,91	-42,86	-2,96	-9,681561729	-4,175963413	0	-34,10715878	-15,72316988	-0,035388158	-3,61	-16,63		
2020-10	Out	FP	SP FP VR	40.13.0002	SP FP VR-40.13.0002	839,16	15.919,69	-1910,34	-231,12	-1064,63	1459,426827	0	0,00	-2.318,60	-661,55	-12,32	-850,80	-5.087,77	-3.352,80	-1.247,56	-145,9904458	-273,7735514	0	-2183,342292	-1006,506053	-2,265344451	-231,12	-1064,63		
2020-10	Out	FP	SP FP VR	40.13.0011	SP FP VR-40.13.0011	32,40	636,70	-76,41	-9,24	-42,58	62,08020726	0	-36,09	0,00	0,00	0,00	0,00	-151,86	-84,37	-48,17	-13,07811473	-10,57040739	0	-87,32167757	-40,25470371	-0,090601313	-9,24	-42,58		
2020-10	Out	FP	SP FP VR	40.13.0013	SP FP VR-40.13.0013	45,36	891,38	-114,32	-12,92	-59,62	86,89668231	0	0,00	0,00	0,00	0,00	0,00	-213,70	-159,40	-67,44	-113,149644	-14,79857034	0	-122,2503486	-56,35658519	-0,126841838	-12,92	-59,62		
2020-10	Out	FP	SP FP VR	40.13.0028	SP FP VR-40.13.0028	803,52	15.271,81	-1839,98	-221,79	-1021,28	1401,703446	0	-190,37	-2.197,45	-622,66	0,00	-802,75	-5.201,69	-3.234,88	-1.194,57	-262,6790967	-262,1461032	0	-2094,487308	-965,5445054	-2,173152243	-221,79	-1021,28		
2020-10	Out	FP	SP FP VR	40.16.0016	SP FP VR-40.16.0016	12,60	216,72	-26,01	-3,15	-14,49	18,76843475	0	0,00	0,00	0,00	0,00	0,00	-58,17	-22,76	-6,08	-9,170550631	-4,110713985	0	-29,72256002	-13,70189946	-0,030838882	-3,15	-14,49		
2020-10	Out	FP	SP FP VR	40.18.0006	SP FP VR-40.18.0006	33,75	703,26	-84,39	-10,21	-47,01	21,7827	0	0,00	-18,35	0,00	0,00	-0,94	-348,38	-169,00	-19,96	-39,22156657	-11,01084103	0	-96,45020099	-44,46289136	-0,100072686	-10,21	-47,01		
2020-10	Out	FP	SP FP VR	40.18.0007	SP FP VR-40.18.0007	18,00	433,63	-52,03	-6,32	-29,02	10,77916861	0	0,00	0,00	0,00	0,00	0,00	-171,00	-172,92	-10,64	-16,28619389	-5,872448549	0	-59,47117802	-27,41581148	-0,061704802	-6,32	-29,02		
2020-10	Out	FP	SP FP VR	40.20.0001	SP FP VR-40.20.0001	310,05	4.892,32	-587,06	-71	-327,14	450,2478518	0	0,00	-309,80	-59,95	-8,83	-8,88	-1.973,34	-1.170,37	-298,32	-188,2078515	-101,1529263	0	-670,9684147	-309,3119083	-0,696168704	-71	-327,14		
2020-10	Out	FP	SP FP VR	40.20.0005	SP FP VR-40.20.0005	208,05	3.443,54	-413,18	-49,99	-230,3	324,409078	0	0,00	-113,07	0,00	0,00	-5,81	-1.231,13	-976,31	-200,18	-181,159548	-67,87571782	0	-472,2721683	-217,7142805	-0,490009807	-49,99	-230,3		
2020-10	Out	FP	SP FP VR	40.20.0007	SP FP VR-40.20.0007	1.487,70	27.634,51	-3286,24	-397,63	-1831,52	2515,894836	-50,2	-773,33	-2.146,51	-1.143,62	0,00	-724,64	-8.470,88	-4.897,96	-1.417,71	-1080,489976	-480,7088508	0	-3755,81411	-1731,404943	-3,896875301	-397,63	-1831,52		
2020-10	Out	FP	SP FP VR	40.20.0014	SP FP VR-40.20.0014	104,56	1.830,57	-219,71	-26,56	-122,41	165,523635	0	0,00	-174,18	-57,04	-10,09	0,00	-441,46	-540,67	-100,60	-23,42515706	-34,11240113	0	-251,057709	-115,7359085	-0,260486956	-26,56	-122,41		
2020-10	Out	FP	SP FP VR	40.21.0002	SP FP VR-40.21.0002	28,80	730,79	-87,71	-10,62	-48,87	26,16265177	0	0,00	0,00	0,00	0,00	0,00	-223,58	-105,38	0,00	-15,77332023	-9,395917679	0	-100,2258658	-46,20344734	-0,103990158	-10,62	-48,87		
2020-10	Out	FP	SP FP VR	40.21.0004	SP FP VR-40.21.0004	6,72	143,18	-27,08	-2,08	-9,58	5,131079355	0	0,00	0,00	0,00	0,00	0,00	-40,30	-21,67	0,00	-6,474869228	-2,192380792	0	-19,63674854	-9,052408476	-0,020374267	-2,08	-9,58		
2020-10	Out	FP	SP FP VR	40.22.0001	SP FP VR-40.22.0001	421,20	6.420,08	-791,64	-93,13	-429,35	490,6066964	0	-811,02	-150,74	-25,59	-16,00	-31,54	-2.251,17	-885,14	0,00	-424,9342696	-137,4152961	0	-880,4965537	-405,9029656	-0,913566319	-93,13	-429,35		
2020-10	Out	FP	SP FP VR	40.22.1000	SP FP VR-40.22.1000	19,68	1.040,00	-124,81	-15,1	-69,55	78,06849445	0	0,00	-27,02	-45,13	0,00	-4,08	-29,92	-81,97	0,00	0,66898554	-6,420543747	0	-142,6331784	-65,75293208	-0,147990208	-15,1	-69,55		
2020-10	Out	FP	SP FP VR	40.23.0000	SP FP VR-40.23.0000	132,32	3.334,41	-400,12	-48,42	-223	0	0	0,00	-374,31	-138,63	0,00	0,00	-1.084,80	-693,12	-184,20	-20,95316296	-43,16902178	0	-457,3052849	-210,8146483	-0,474480796	-48,42	-223		
2020-10	Out	FP	SP FP VR	40.23.0001	SP FP VR-40.23.0001	246,82	6.100,30	-732,05	-88,6	-408,02	0	0	-104,78	-110,35	-185,16	0,00	-28,61	-2.110,71	-1.319,86	-343,59	-180,9742287	-80,5243195	0	-836,6395943	-385,6852034	-0,868062177	-88,6	-408,02		
2020-10	Out	FP	SP FP VR	40.30.0028	SP FP VR-40.30.0028	0,00	0,00	0	0	0	0	0	-61,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,084982919	0	0	0	0	0	0	0		
2020-10	Out	FP	SP FP VR	40.31.0001	SP FP VR-40.31.0001	18,00	196,50	-23,58	0	0	18,03681697	0	0,00	-9,52	0,00	0,00	-0,49	-92,39	-47,33	-13,11	-9,560234895	-5,872448549	0	-26,94944188	-12,42351072	-0,027961611	0	0		
2020-10	Out	FP	SP FP VR	40.31.0003	SP FP VR-40.31.0003	3,60	39,30	-4,72	0	0	3,609314375	0	0,00	-1,90	0,00	0,00	-0,10	-17,29	-11,63	-2,62	-1,912046979	-1,17448971	0	-5,389888375	-2,484702145	-0,005592322	0	0		
2020-10	Out	FP	SP FP VR	Outros	SP FP VR-Outros	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	FP	SP INT FP	40.05.0001	SP INT FP-40.05.0001	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	FP	SP INT FP	40.05.1100	SP INT FP-40.05.1100	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	-1.734,33	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	FP	SP INT FP VR	40.05.0001	SP INT FP VR-40.05.0001	10,00	139,00	-16,68	-2,02	-9,3	10,80843332	0	0,00	0,00	0,00	0,00	0,00	-53,48	-13,54	-1,33	-24,65299666	-6,854012028	0	-28,36705658	-8,788132268	-0,01977946	0	0		
2020-10	Out	FP	SP INT FP VR	40.05.0031	SP INT FP VR-40.05.0031	3.180,00	50.294,40	-3820,85	-462,25	-2129,29	1678,448243	-2056	0,00	-100,73	0,00	0,00	-1.179,87	-17.300,30	-4.489,08	-263,50	-3108,94244	-1357,094382	0	-6497,566145	-2012,950147	-4,530549449	0	0		
2020-10	Out	FP	SP INT FP VR	40.05.0061	SP INT FP VR-40.05.0061	800,00	12.304,00	0	0	0	0	-1370,66	0,00	0,00	0,00	0,00	0,00	-4.600,94	-1.512,24	0,00	-661,2996774	0	0	0	0	0	0	0		
2020-10	Out	FP	SP INT FP VR	40.05.0150	SP INT FP VR-40.05.0150	1.459,62	24.411,10	-2592,2	-313,72	-1444,6	1163,720994	-313,03	-90,47	-53,19	0,00	0,00	-622,99	-8.583,72	-2.574,93	-169,81	-1591,614334	-874,5856428	0	-4408,342632	-1365,707366	-3,073799302	0	0		
2020-10	Out	FP	SP INT FP VR	40.05.1007	SP INT FP VR-40.05.1007	3.029,40	48.166,80	-5780,02	-699,38	-3221,4	4335,02	0	-1.041,64	-3.612,53	-2.167,51	0,00	0,00	-15.808,76	-5.085,26	-403,15	-4966,081417	-2076,354404	0	-9829,858567	-3045,29647	-6,854052628	0	0		
2020-10	Out	FP	SP INT FP VR	40.05.1100	SP INT FP VR-40.05.1100	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	-13.848,50	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	FP	SP INT FP VR	40.05.1400	SP INT FP VR-40.05.1400	149,04	3.455,00	-414,6	-50,15	-231,07	263,4604396	0	-101,81	-6,38	0,00	0,00	-74,67	-988,02	-604,42	-19,83	-209,3886771	-102,1521953	0	-705,0948236	-218,4388272	-0,491640546	0	0		
2020-10	Out	FP	SP INT FP VR	40.06.0008	SP INT FP VR-40.06.0008	19,44	370,00	-44,4	-5,36	-24,75	21,27544501	0	0,00	-6,29	0,00	0,00	0,00	-106,97	-40,13	-10,59	-25,15278539	-13,32419938	0	-75,50943118	-23,39287007	-0,052650362	-5,36	-24,75		
2020-10	Out	FP	SP INT FP VR	40.06.0019	SP INT FP VR-40.06.0019	89,28	1.604,50	-39,6	-4,8	-22,08	13,75441424	-141,98	0,00	0,00	0,00	0,00	0,00	-431,54	-253,36	-9,42	-89,9270046	-11,84373278	0	-67,34624943	-20,86391114	-0,046958431	-4,8	-22,08		
2020-10	Out	FP	SP INT FP VR	40.06.0020	SP INT FP VR-40.06.0020	74,88	1.357,64	-52,8	-6,4	-29,44	18,33921899	-102,22	0,00	0,00	0,00	0,00	0,00	-317,49	-246,45	-12,56	-79,87051821	-15,79164371	0	-89,79499924	-27,81854819	-0,062611242	-6,4	-29,44		
2020-10	Out	FP	SP INT FP VR	40.06.0021	SP INT FP VR-40.06.0021	152,64	2.732,75	-52,8	-6,4	-29,44	18,33921899	-255,41	0,00	0,00	0,00	0,00	0,00	-700,51	-503,07	-12,56	-144,1488469	-15,79164371	0	-89,79499924	-27,81854819	-0,062611242	-6,4	-29,44		
2020-10	Out	FP	SP INT FP VR	40.06.0022	SP INT FP VR-40.06.0022	23,04	440,00	-52,8	-6,4	-29,44	18,33921899	0	0,00	0,00	0,00	0,00	0,00	-138,31	-62,72	-12,56	-37,01829911	-15,79164371	0	-89,79499924	-27,81854819	-0,062611242	-6,4	-29,44		
